facility,index,predate,postdate,change_area,image_area,proportion,cumulative_area,cumulative_prop,model
Iluka Western Australia_baseline,75,2019-09-29,2019-11-13,216200,20520900,0.010535600290435605,546500,0.026631385563011367,DDPMCD
Iluka Western Australia_baseline,76,2019-11-13,2020-01-07,241100,20520900,0.011748997363663386,775200,0.03777612093036855,DDPMCD
Iluka Western Australia_baseline,77,2020-01-07,2020-03-22,1132800,20520900,0.05520225721094104,1764800,0.086000126700096,DDPMCD
Iluka Western Australia_baseline,78,2020-03-22,2020-05-21,68000,20520900,0.0033136948184533817,1768900,0.08619992300532628,DDPMCD
Iluka Western Australia_baseline,79,2020-05-21,2020-07-20,1400,20520900,6.822312861521668e-05,1770200,0.08626327305332612,DDPMCD
Iluka Western Australia_baseline,80,2020-07-20,2020-09-23,1700,20520900,8.284237046133455e-05,1771900,0.08634611542378745,DDPMCD
Iluka Western Australia_baseline,81,2020-09-23,2020-11-07,78000,20520900,0.0038010028799906437,1842500,0.08978651033824052,DDPMCD
London,82,2020-01-19,2020-03-27,500,26805800,1.865267964395765e-05,500,1.865267964395765e-05,DDPMCD
London,83,2020-03-27,2020-05-21,5600,26805800,0.00020891001201232568,6100,0.00022756269165628335,DDPMCD
London,84,2020-05-21,2020-07-20,336000,26805800,0.012534600720739541,342100,0.012762163412395824,DDPMCD
London,85,2020-07-20,2020-09-20,271200,26805800,0.01011721343888263,457000,0.01704854919457729,DDPMCD
London,86,2020-09-20,2020-11-04,4800,26805800,0.00017906572458199345,461600,0.017220153847301703,DDPMCD
London,87,2020-11-04,2021-01-21,3081900,26805800,0.11497138678942617,3362600,0.125443001141544,DDPMCD
London,88,2021-01-21,2021-03-09,5994100,26805800,0.2236120541076931,6249200,0.2331286512620403,DDPMCD
London,89,2021-03-09,2021-07-22,41700,26805800,0.0015556334823060682,6254500,0.23332636966626624,DDPMCD
London,90,2021-07-22,2021-09-08,34800,26805800,0.0012982265032194524,6255900,0.23337859716926934,DDPMCD
London,91,2021-09-08,2021-11-02,3500,26805800,0.00013056875750770355,6255900,0.23337859716926934,DDPMCD
London,92,2021-11-02,2022-01-13,11300,26805800,0.0004215505599534429,6256600,0.2334047109207709,DDPMCD
London,93,2022-01-13,2022-03-19,4400,26805800,0.00016414358086682732,6257000,0.23341963306448604,DDPMCD
London,94,2022-03-19,2022-05-08,75700,26805800,0.0028240156980951885,6310200,0.23540427817860313,DDPMCD
London,95,2022-05-08,2022-07-10,110000,26805800,0.004103589521670684,6371800,0.23770228831073872,DDPMCD
London,96,2022-07-10,2022-09-25,34600,26805800,0.0012907654313618695,6400500,0.2387729521223019,DDPMCD
London,97,2022-09-25,2022-11-04,23600,26805800,0.0008804064791948012,6403200,0.23887367659237926,DDPMCD
London_baseline,98,2020-01-19,2020-03-27,200,26998400,7.407846390897239e-06,200,7.407846390897239e-06,DDPMCD
London_baseline,99,2020-03-27,2020-05-21,54400,26998400,0.002014934218324049,54600,0.002022342064714946,DDPMCD
London_baseline,100,2020-05-21,2020-07-20,23700,26998400,0.0008778297973213228,78300,0.0029001718620362688,DDPMCD
London_baseline,101,2020-07-20,2020-09-20,338500,26998400,0.012537780016593576,416800,0.015437951878629844,DDPMCD
London_baseline,102,2020-09-20,2020-11-04,200,26998400,7.407846390897239e-06,417000,0.015445359725020742,DDPMCD
London_baseline,103,2020-11-04,2021-01-21,919500,26998400,0.034057573782150054,1325900,0.04911031764845324,DDPMCD
London_baseline,104,2021-01-21,2021-03-09,3390400,26998400,0.12557781201849,3784800,0.14018608510133934,DDPMCD
London_baseline,105,2021-03-09,2021-07-22,3900,26998400,0.00014445300462249616,3786400,0.1402453478724665,DDPMCD
London_baseline,106,2021-07-22,2021-09-08,2600,26998400,9.63020030816641e-05,3786900,0.14026386748844377,DDPMCD
London_baseline,107,2021-09-08,2021-11-02,200,26998400,7.407846390897239e-06,3786900,0.14026386748844377,DDPMCD
London_baseline,108,2021-11-02,2022-01-13,3500,26998400,0.00012963731184070166,3787400,0.140282387104421,DDPMCD
London_baseline,109,2022-01-13,2022-03-19,0,26998400,0.0,3787400,0.140282387104421,DDPMCD
London_baseline,110,2022-03-19,2022-05-08,13900,26998400,0.0005148453241673581,3799100,0.1407157461182885,DDPMCD
London_baseline,111,2022-05-08,2022-07-10,69700,26998400,0.0025816344672276877,3826500,0.1417306210738414,DDPMCD
London_baseline,112,2022-07-10,2022-09-25,119400,26998400,0.004422484295365651,3855900,0.14281957449330332,DDPMCD
London_baseline,113,2022-09-25,2022-11-04,2800,26998400,0.00010370984947256134,3857100,0.14286402157164868,DDPMCD
Meliadine,114,2019-07-21,2019-09-13,53700,22447200,0.0023922805516946436,53700,0.0023922805516946436,DDPMCD
Meliadine,115,2019-09-13,2020-07-12,139000,22447200,0.006192309063045725,188700,0.00840639367048006,DDPMCD
Meliadine,116,2020-07-12,2020-09-27,613100,22447200,0.027312983356498805,739000,0.03292170070209202,DDPMCD
Meliadine_baseline,117,2019-01-29,2019-03-12,0,21451300,0.0,0,0.0,DDPMCD
Meliadine_baseline,118,2019-03-12,2019-05-01,0,21451300,0.0,0,0.0,DDPMCD
Meliadine_baseline,119,2019-05-01,2019-07-21,0,21451300,0.0,0,0.0,DDPMCD
Meliadine_baseline,120,2019-07-21,2019-09-13,0,21451300,0.0,0,0.0,DDPMCD
Meliadine_baseline,121,2019-09-13,2019-11-17,0,21451300,0.0,0,0.0,DDPMCD
Meliadine_baseline,122,2019-11-17,2020-01-26,7100,21451300,0.0003309822714707267,7100,0.0003309822714707267,DDPMCD
Meliadine_baseline,123,2020-01-26,2020-03-04,0,21451300,0.0,7100,0.0003309822714707267,DDPMCD
Meliadine_baseline,124,2020-03-04,2020-05-13,13600,21451300,0.0006339942101411104,20700,0.0009649764816118371,DDPMCD
Meliadine_baseline,125,2020-05-13,2020-07-12,0,21451300,0.0,20700,0.0009649764816118371,DDPMCD
Meliadine_baseline,126,2020-07-12,2020-09-27,0,21451300,0.0,20700,0.0009649764816118371,DDPMCD
Meliadine_baseline,127,2020-09-27,2020-11-12,0,21451300,0.0,20700,0.0009649764816118371,DDPMCD
Merthyr Tydfil,128,2021-01-09,2021-03-25,78000,18080800,0.004313968408477501,78000,0.004313968408477501,DDPMCD
Merthyr Tydfil,129,2021-03-25,2021-05-19,1000,18080800,5.5307287288173086e-05,78500,0.004341622052121587,DDPMCD
Merthyr Tydfil,130,2021-05-19,2021-07-18,1900,18080800,0.00010508384584752887,80400,0.004446705897969116,DDPMCD
Merthyr Tydfil,131,2021-07-18,2021-09-06,4900,18080800,0.00027100570771204814,85300,0.004717711605681164,DDPMCD
Merthyr Tydfil,132,2021-09-06,2021-11-25,53100,18080800,0.002936816955001991,138400,0.007654528560683156,DDPMCD
Merthyr Tydfil,133,2021-11-25,2022-01-14,21500,18080800,0.0011891066766957215,156700,0.008666651918056724,DDPMCD
Merthyr Tydfil,134,2022-01-14,2022-03-20,67800,18080800,0.0037498340781381354,192900,0.010668775717888589,DDPMCD
Merthyr Tydfil,135,2022-03-20,2022-05-14,8500,18080800,0.0004701119419494713,201400,0.011138887659838061,DDPMCD
Merthyr Tydfil,136,2022-05-14,2022-07-18,17100,18080800,0.0009457546126277599,216500,0.011974027697889474,DDPMCD
Merthyr Tydfil,137,2022-07-18,2022-09-16,1300,18080800,7.189947347462502e-05,216500,0.011974027697889474,DDPMCD
Merthyr Tydfil,138,2022-09-16,2022-11-25,15600,18080800,0.0008627936816955002,232100,0.012836821379584975,DDPMCD
Merthyr Tydfil,139,2022-11-25,2023-01-19,90800,18080800,0.005021901685766116,319900,0.017692801203486572,DDPMCD
Merthyr Tydfil,140,2023-01-19,2023-05-24,0,18080800,0.0,319900,0.017692801203486572,DDPMCD
Merthyr Tydfil_baseline,141,2021-01-09,2021-03-25,137500,17366000,0.007917770355867788,137500,0.007917770355867788,DDPMCD
Merthyr Tydfil_baseline,142,2021-03-25,2021-05-19,13800,17366000,0.0007946562248070943,151200,0.008706668202234251,DDPMCD
Merthyr Tydfil_baseline,143,2021-05-19,2021-07-18,0,17366000,0.0,151200,0.008706668202234251,DDPMCD
Merthyr Tydfil_baseline,144,2021-07-18,2021-09-06,0,17366000,0.0,151200,0.008706668202234251,DDPMCD
Merthyr Tydfil_baseline,145,2021-09-06,2021-11-25,0,17366000,0.0,151200,0.008706668202234251,DDPMCD
Merthyr Tydfil_baseline,146,2021-11-25,2022-01-14,700,17366000,4.030864908441783e-05,151900,0.008746976851318668,DDPMCD
Merthyr Tydfil_baseline,147,2022-01-14,2022-03-20,0,17366000,0.0,151900,0.008746976851318668,DDPMCD
Merthyr Tydfil_baseline,148,2022-03-20,2022-05-14,69300,17366000,0.003990556259357365,220200,0.012679949326269722,DDPMCD
Merthyr Tydfil_baseline,149,2022-05-14,2022-07-18,1800,17366000,0.00010365081193136013,220200,0.012679949326269722,DDPMCD
Merthyr Tydfil_baseline,150,2022-07-18,2022-09-16,0,17366000,0.0,220200,0.012679949326269722,DDPMCD
Merthyr Tydfil_baseline,151,2022-09-16,2022-11-25,2500,17366000,0.00014395946101577797,222700,0.0128239087872855,DDPMCD
Merthyr Tydfil_baseline,152,2022-11-25,2023-01-19,489600,17366000,0.028193020845329955,658500,0.03791892203155591,DDPMCD
Merthyr Tydfil_baseline,153,2023-01-19,2023-05-24,5000,17366000,0.00028791892203155594,661900,0.038114706898537375,DDPMCD
MetCoal,154,2019-01-06,2019-05-01,477100,55820400,0.00854705448187401,477100,0.00854705448187401,DDPMCD
MetCoal,155,2019-05-01,2019-07-15,144200,55820400,0.0025832849639200006,602800,0.01079891939147695,DDPMCD
MetCoal,156,2019-07-15,2019-11-27,169200,55820400,0.0030311499021862974,716500,0.01283580913071207,DDPMCD
MetCoal,157,2019-11-27,2020-01-21,26900,55820400,0.0004819026735745355,743400,0.013317711804286606,DDPMCD
MetCoal,158,2020-01-21,2020-05-20,57600,55820400,0.001031880817765548,789800,0.014148949129708852,DDPMCD
MetCoal,159,2020-05-20,2020-07-24,162000,55820400,0.002902164799965604,912700,0.016350653166225967,DDPMCD
MetCoal,160,2020-07-24,2020-11-16,135900,55820400,0.00243459380441559,1048400,0.018781664051135426,DDPMCD
MetCoal_baseline,161,2019-01-06,2019-03-17,29000,51689700,0.0005610402072366448,29000,0.0005610402072366448,DDPMCD
MetCoal_baseline,162,2019-03-17,2019-05-01,217700,51689700,0.004211670797083364,246700,0.004772711004320009,DDPMCD
MetCoal_baseline,163,2019-05-01,2019-07-15,18200,51689700,0.00035210109557610124,264700,0.005120942857087582,DDPMCD
MetCoal_baseline,164,2019-07-15,2019-09-23,13500,51689700,0.00026117388957567946,276300,0.00534535893998224,DDPMCD
MetCoal_baseline,165,2019-09-23,2019-11-27,40100,51689700,0.0007757831831099813,316400,0.006121142123092222,DDPMCD
MetCoal_baseline,166,2019-11-27,2020-01-21,33800,51689700,0.0006539020346413309,350200,0.006775044157733552,DDPMCD
MetCoal_baseline,167,2020-01-21,2020-03-11,26500,51689700,0.0005126746721300375,372000,0.007196791623863168,DDPMCD
MetCoal_baseline,168,2020-03-11,2020-05-20,8200,51689700,0.00015863895514967198,377400,0.00730126117969344,DDPMCD
MetCoal_baseline,169,2020-05-20,2020-07-24,40100,51689700,0.0007757831831099813,417500,0.008077044362803421,DDPMCD
MetCoal_baseline,170,2020-07-24,2020-11-16,16900,51689700,0.00032695101732066543,434400,0.008403995380124086,DDPMCD
Ubuntu,171,2019-01-12,2019-03-28,16100,8738100,0.0018425058078987422,16100,0.0018425058078987422,DDPMCD
Ubuntu,172,2019-03-28,2019-05-17,13600,8738100,0.0015564024215790617,27400,0.003135693114063698,DDPMCD
Ubuntu,173,2019-05-17,2019-07-16,131900,8738100,0.015094814662226341,151800,0.017372197617330998,DDPMCD
Ubuntu,174,2019-07-16,2019-09-19,459800,8738100,0.05262013481191563,551600,0.0631258511575743,DDPMCD
Ubuntu,175,2019-09-19,2019-11-28,812300,8738100,0.09296071228299058,1195200,0.13678030693171284,DDPMCD
Ubuntu,176,2019-11-28,2020-01-27,400100,8738100,0.04578798594660166,1403100,0.16057266453805746,DDPMCD
Ubuntu,177,2020-01-27,2020-03-07,264400,8738100,0.030258294137169406,1521000,0.1740653002368936,DDPMCD
Ubuntu,178,2020-03-07,2020-05-21,263500,8738100,0.03015529691809432,1571000,0.1797873679632872,DDPMCD
Ubuntu,179,2020-05-21,2020-07-20,195100,8738100,0.022327508268387863,1629400,0.18647074306771494,DDPMCD
Ubuntu,180,2020-07-20,2020-09-18,167300,8738100,0.019146038612513017,1725400,0.19745711310239067,DDPMCD
Ubuntu,181,2020-09-18,2020-11-07,647200,8738100,0.07406644465043888,2062000,0.23597807303647245,DDPMCD
Ubuntu,182,2020-11-07,2021-01-21,311700,8738100,0.03567137020633776,2178300,0.24928760256806398,DDPMCD
Ubuntu,183,2021-01-21,2021-03-27,147600,8738100,0.016891543928313935,2208400,0.25273228733935293,DDPMCD
Ubuntu,184,2021-03-27,2021-05-26,206100,8738100,0.023586363168194457,2247600,0.2572183884368455,DDPMCD
Ubuntu,185,2021-05-26,2021-07-10,166000,8738100,0.018997264851626783,2321100,0.26562982799464413,DDPMCD
Ubuntu,186,2021-07-10,2021-09-03,218500,8738100,0.025005435964340073,2426200,0.2776576143555235,DDPMCD
Ubuntu,187,2021-09-03,2021-11-02,713700,8738100,0.08167679472654238,2643500,0.3025257206944301,DDPMCD
Ubuntu_baseline,188,2019-01-12,2019-03-28,0,8523800,0.0,0,0.0,DDPMCD
Ubuntu_baseline,189,2019-03-28,2019-05-17,0,8523800,0.0,0,0.0,DDPMCD
Ubuntu_baseline,190,2019-05-17,2019-07-16,19300,8523800,0.002264248339942279,19300,0.002264248339942279,DDPMCD
Ubuntu_baseline,191,2019-07-16,2019-09-19,126400,8523800,0.014829066848119384,145700,0.01709331518806166,DDPMCD
Ubuntu_baseline,192,2019-09-19,2019-11-28,21600,8523800,0.0025340810436659707,167300,0.019627396231727632,DDPMCD
Ubuntu_baseline,193,2019-11-28,2020-01-27,4600,8523800,0.0005396654074473826,171900,0.020167061639175015,DDPMCD
Ubuntu_baseline,194,2020-01-27,2020-03-07,13700,8523800,0.001607264365658509,185600,0.021774326004833526,DDPMCD
Ubuntu_baseline,195,2020-03-07,2020-05-21,0,8523800,0.0,185600,0.021774326004833526,DDPMCD
Ubuntu_baseline,196,2020-05-21,2020-07-20,10400,8523800,0.0012201130950984303,196000,0.022994439099931954,DDPMCD
Ubuntu_baseline,197,2020-07-20,2020-09-18,45400,8523800,0.005326262934371994,222600,0.026115112977779863,DDPMCD
Ubuntu_baseline,198,2020-09-18,2020-11-07,25300,8523800,0.0029681597409606042,238100,0.02793355076374387,DDPMCD
Ubuntu_baseline,199,2020-11-07,2021-01-21,0,8523800,0.0,238100,0.02793355076374387,DDPMCD
Ubuntu_baseline,200,2021-01-21,2021-03-27,0,8523800,0.0,238100,0.02793355076374387,DDPMCD
Ubuntu_baseline,201,2021-03-27,2021-05-26,0,8523800,0.0,238100,0.02793355076374387,DDPMCD
Ubuntu_baseline,202,2021-05-26,2021-07-10,23700,8523800,0.0027804500340223846,260400,0.030549754804195313,DDPMCD
Ubuntu_baseline,203,2021-07-10,2021-09-03,14600,8523800,0.001712851075811258,268800,0.03153523076562097,DDPMCD
Ubuntu_baseline,204,2021-09-03,2021-11-02,17800,8523800,0.002088270489687698,286100,0.03356484197189047,DDPMCD
